Current;Best
1587;4470
1593;4470
761;4470
904;4470
887;4470
1797;4470
1927;4470
1986;4470
2499;4470
1320;4470
912;4470
1990;4470
1183;4470
2397;4470
1394;4470
1459;4470
815;4470
1384;4470
1747;4470
1678;4470
3662;4470
711;4470
3271;4470
1438;4470
1761;4470
804;4470
391;4470
824;4470
4414;4470
1925;4470
2836;4470
1874;4470
952;4470
930;4470
815;4470
3221;4470
1556;4470
737;4470
1898;4470
1645;4470
1830;4470
712;4470
2351;4470
1466;4470
1196;4470
1726;4470
1853;4470
1865;4470
891;4470
865;4470
952;4470
994;4470
1562;4470
2474;4470
657;4470
1980;4470
5341;5341
1860;5341
1582;5341
1237;5341
1354;5341
2208;5341
1529;5341
1566;5341
766;5341
1731;5341
858;5341
1218;5341
1643;5341
1407;5341
1643;5341
1050;5341
1957;5341
891;5341
2366;5341
2541;5341
889;5341
1407;5341
1340;5341
934;5341
1874;5341
1846;5341
976;5341
1445;5341
1510;5341
1874;5341
1090;5341
2513;5341
2607;5341
1309;5341
930;5341
2220;5341
2000;5341
1845;5341
980;5341
2352;5341
970;5341
1284;5341
1835;5341
2004;5341
1116;5341
994;5341
937;5341
723;5341
279;5341
904;5341
686;5341
917;5341
1144;5341
1186;5341
1559;5341
970;5341
893;5341
2212;5341
1380;5341
934;5341
2203;5341
2194;5341
1648;5341
1608;5341
1828;5341
1782;5341
1610;5341
2748;5341
958;5341
993;5341
804;5341
1624;5341
1968;5341
840;5341
1866;5341
962;5341
1825;5341
2088;5341
2216;5341
784;5341
1962;5341
1259;5341
1068;5341
1376;5341
934;5341
930;5341
889;5341
420;5341
2380;5341
1656;5341
912;5341
1144;5341
1257;5341
2577;5341
3415;5341
1633;5341
1482;5341
912;5341
1391;5341
700;5341
2579;5341
1765;5341
1986;5341
2051;5341
887;5341
1769;5341
1951;5341
1195;5341
1465;5341
1136;5341
2588;5341
1539;5341
1776;5341
2666;5341
487;5341
1550;5341
1668;5341
1832;5341
491;5341
1851;5341
1643;5341
1532;5341
1981;5341
2566;5341
1132;5341
1607;5341
1996;5341
804;5341
789;5341
1533;5341
971;5341
834;5341
1888;5341
803;5341
1555;5341
1640;5341
994;5341
1715;5341
3373;5341
849;5341
553;5341
2304;5341
1282;5341
537;5341
3806;5341
2298;5341
1109;5341
494;5341
824;5341
1689;5341
1173;5341
1678;5341
723;5341
930;5341
984;5341
1138;5341
833;5341
849;5341
891;5341
1622;5341
1405;5341
1983;5341
904;5341
2515;5341
1496;5341
992;5341
1631;5341
1134;5341
2834;5341
849;5341
1058;5341
1609;5341
1674;5341
2510;5341
585;5341
1819;5341
889;5341
2269;5341
720;5341
1678;5341
919;5341
1700;5341
1422;5341
1106;5341
1838;5341
2866;5341
1962;5341
1899;5341
962;5341
737;5341
2410;5341
930;5341
3098;5341
1494;5341
1853;5341
1539;5341
1535;5341
487;5341
930;5341
958;5341
1656;5341
1889;5341
919;5341
1411;5341
1822;5341
960;5341
766;5341
1132;5341
969;5341
1793;5341
1035;5341
2268;5341
766;5341
934;5341
2133;5341
849;5341
1532;5341
824;5341
794;5341
821;5341
962;5341
970;5341
1765;5341
2648;5341
934;5341
772;5341
993;5341
1685;5341
1219;5341
1905;5341
1761;5341
2594;5341
2442;5341
1350;5341
1471;5341
2623;5341
1853;5341
935;5341
3369;5341
1881;5341
1737;5341
1742;5341
1708;5341
1827;5341
1641;5341
1530;5341
930;5341
1417;5341
849;5341
994;5341
887;5341
2097;5341
893;5341
957;5341
804;5341
1592;5341
720;5341
794;5341
1950;5341
2258;5341
919;5341
1883;5341
2049;5341
958;5341
2846;5341
2145;5341
1362;5341
735;5341
849;5341
912;5341
2402;5341
3058;5341
2251;5341
1458;5341
1333;5341
2338;5341
739;5341
943;5341
952;5341
2700;5341
1627;5341
952;5341
2146;5341
1286;5341
2121;5341
2137;5341
2909;5341
2917;5341
3291;5341
1515;5341
2519;5341
1437;5341
2187;5341
943;5341
1377;5341
1283;5341
2926;5341
1057;5341
893;5341
930;5341
1653;5341
958;5341
804;5341
1721;5341
1219;5341
970;5341
742;5341
1530;5341
1842;5341
992;5341
1665;5341
2341;5341
1623;5341
331;5341
1444;5341
1156;5341
912;5341
2571;5341
1146;5341
1471;5341
1720;5341
3411;5341
970;5341
952;5341
958;5341
418;5341
1177;5341
583;5341
735;5341
308;5341
1042;5341
1499;5341
930;5341
1697;5341
1372;5341
1909;5341
1897;5341
633;5341
2608;5341
2310;5341
2560;5341
917;5341
815;5341
1989;5341
1867;5341
1399;5341
1734;5341
1488;5341
3596;5341
3416;5341
1599;5341
3089;5341
994;5341
1853;5341
962;5341
2537;5341
1486;5341
1083;5341
2049;5341
772;5341
1083;5341
804;5341
1525;5341
970;5341
1975;5341
1208;5341
962;5341
2002;5341
573;5341
918;5341
1929;5341
1393;5341
825;5341
918;5341
1630;5341
2329;5341
2631;5341
1189;5341
1303;5341
958;5341
1197;5341
1686;5341
994;5341
895;5341
934;5341
1162;5341
536;5341
1872;5341
2797;5341
891;5341
1036;5341
2112;5341
962;5341
943;5341
1923;5341
1263;5341
766;5341
1959;5341
2455;5341
1040;5341
1086;5341
962;5341
2434;5341
1333;5341
244;5341
1176;5341
1070;5341
1077;5341
1896;5341
1380;5341
971;5341
723;5341
1377;5341
1950;5341
891;5341
2345;5341
1721;5341
1686;5341
537;5341
1987;5341
662;5341
3120;5341
893;5341
574;5341
1110;5341
707;5341
1829;5341
824;5341
1866;5341
723;5341
766;5341
1703;5341
1101;5341
2020;5341
1834;5341
3617;5341
2055;5341
962;5341
2908;5341
962;5341
2342;5341
825;5341
3319;5341
1904;5341
2260;5341
1322;5341
958;5341
943;5341
1738;5341
1356;5341
1582;5341
2746;5341
1278;5341
772;5341
1349;5341
3581;5341
2583;5341
1909;5341
3834;5341
939;5341
2622;5341
2222;5341
1785;5341
1963;5341
2408;5341
943;5341
1783;5341
1586;5341
1751;5341
3122;5341
712;5341
569;5341
957;5341
889;5341
943;5341
919;5341
1178;5341
1277;5341
897;5341
1901;5341
747;5341
1095;5341
2657;5341
2151;5341
1619;5341
3345;5341
1358;5341
1111;5341
958;5341
1724;5341
2796;5341
1340;5341
1281;5341
1589;5341
2305;5341
992;5341
737;5341
1981;5341
2353;5341
3521;5341
1377;5341
1094;5341
1308;5341
747;5341
1657;5341
804;5341
1745;5341
889;5341
1794;5341
993;5341
1182;5341
2202;5341
1530;5341
891;5341
2749;5341
1494;5341
2588;5341
1104;5341
849;5341
2633;5341
1312;5341
2685;5341
1332;5341
3900;5341
893;5341
2876;5341
1506;5341
739;5341
2880;5341
2748;5341
1644;5341
625;5341
960;5341
735;5341
1718;5341
1198;5341
491;5341
1531;5341
2834;5341
993;5341
952;5341
889;5341
766;5341
3542;5341
1621;5341
1892;5341
1518;5341
1656;5341
1817;5341
993;5341
821;5341
994;5341
970;5341
755;5341
1647;5341
943;5341
962;5341
2470;5341
649;5341
500;5341
2253;5341
544;5341
700;5341
2579;5341
992;5341
2012;5341
919;5341
712;5341
689;5341
992;5341
1722;5341
869;5341
2409;5341
529;5341
997;5341
988;5341
1168;5341
1566;5341
2712;5341
1678;5341
962;5341
1053;5341
720;5341
2439;5341
2082;5341
1650;5341
812;5341
2162;5341
874;5341
1256;5341
2424;5341
1240;5341
971;5341
962;5341
1832;5341
1676;5341
2267;5341
2290;5341
3282;5341
1686;5341
1735;5341
1635;5341
887;5341
993;5341
2581;5341
747;5341
897;5341
992;5341
836;5341
994;5341
1173;5341
1422;5341
1500;5341
2319;5341
1024;5341
1883;5341
1695;5341
1823;5341
764;5341
625;5341
1503;5341
1313;5341
1914;5341
1978;5341
2548;5341
126;5341
1273;5341
1839;5341
2621;5341
838;5341
1849;5341
1471;5341
970;5341
3238;5341
1305;5341
1486;5341
712;5341
1745;5341
970;5341
930;5341
943;5341
1506;5341
419;5341
838;5341
1750;5341
881;5341
2835;5341
895;5341
1521;5341
2270;5341
1145;5341
919;5341
955;5341
2133;5341
815;5341
1155;5341
2687;5341
992;5341
2628;5341
1423;5341
1291;5341
993;5341
1006;5341
824;5341
1917;5341
1826;5341
1838;5341
2901;5341
2263;5341
2653;5341
943;5341
815;5341
1219;5341
625;5341
1298;5341
1798;5341
1867;5341
2047;5341
2602;5341
4287;5341
2335;5341
1344;5341
1704;5341
930;5341
1125;5341
1281;5341
533;5341
838;5341
1755;5341
649;5341
764;5341
2559;5341
918;5341
2032;5341
861;5341
1731;5341
971;5341
1656;5341
887;5341
958;5341
992;5341
1377;5341
934;5341
2887;5341
1612;5341
1639;5341
930;5341
1471;5341
1338;5341
997;5341
544;5341
739;5341
919;5341
1039;5341
1587;5341
2531;5341
1117;5341
723;5341
446;5341
1562;5341
565;5341
1377;5341
2545;5341
1778;5341
1025;5341
1291;5341
887;5341
1965;5341
2305;5341
917;5341
1561;5341
930;5341
3626;5341
1984;5341
1647;5341
766;5341
2086;5341
997;5341
1515;5341
958;5341
1211;5341
883;5341
3094;5341
957;5341
962;5341
1348;5341
3677;5341
1437;5341
2032;5341
944;5341
1685;5341
3035;5341
893;5341
952;5341
993;5341
1193;5341
917;5341
2814;5341
1717;5341
662;5341
1708;5341
994;5341
1601;5341
3429;5341
539;5341
849;5341
772;5341
942;5341
2452;5341
934;5341
952;5341
1354;5341
1320;5341
2203;5341
912;5341
1913;5341
600;5341
797;5341
2894;5341
2237;5341
919;5341
1905;5341
824;5341
1743;5341
1954;5341
2250;5341
1368;5341
3418;5341
957;5341
1175;5341
2687;5341
2331;5341
915;5341
840;5341
2330;5341
2546;5341
1319;5341
1663;5341
1752;5341
958;5341
1220;5341
711;5341
1342;5341
1928;5341
1143;5341
1986;5341
769;5341
1655;5341
1562;5341
1433;5341
1791;5341
1023;5341
1152;5341
821;5341
1583;5341
1284;5341
833;5341
1813;5341
943;5341
2793;5341
1911;5341
1871;5341
970;5341
794;5341
1050;5341
1274;5341
993;5341
2632;5341
2526;5341
1624;5341
1575;5341
2674;5341
1481;5341
1311;5341
1663;5341
372;5341
3575;5341
1239;5341
1753;5341
1526;5341
992;5341
1311;5341
1231;5341
2438;5341
1766;5341
794;5341
1645;5341
3140;5341
1783;5341
1883;5341
491;5341
957;5341
1595;5341
1561;5341
919;5341
2625;5341
711;5341
1205;5341
2017;5341
1625;5341
957;5341
1870;5341
1932;5341
1927;5341
1562;5341
1838;5341
737;5341
1155;5341
858;5341
416;5341
712;5341
2562;5341
946;5341
904;5341
934;5341
992;5341
766;5341
1532;5341
815;5341
2590;5341
1356;5341
2952;5341
1310;5341
712;5341
1840;5341
943;5341
997;5341
712;5341
1715;5341
837;5341
893;5341
723;5341
993;5341
711;5341
1016;5341
711;5341
2035;5341
1446;5341
838;5341
792;5341
917;5341
1290;5341
897;5341
1826;5341
1065;5341
2489;5341
943;5341
993;5341
799;5341
1411;5341
2790;5341
2254;5341
1389;5341
1584;5341
783;5341
1674;5341
1583;5341
943;5341
958;5341
1121;5341
889;5341
1735;5341
1232;5341
3460;5341
917;5341
1860;5341
895;5341
1105;5341
958;5341
1803;5341
2770;5341
992;5341
1355;5341
1181;5341
824;5341
1585;5341
1305;5341
3247;5341
958;5341
957;5341
583;5341
1682;5341
1928;5341
737;5341
993;5341
1745;5341
1883;5341
2518;5341
1822;5341
997;5341
1373;5341
1856;5341
971;5341
487;5341
2060;5341
804;5341
723;5341
735;5341
3496;5341
1441;5341
2484;5341
1872;5341
1087;5341
1982;5341
1155;5341
891;5341
821;5341
930;5341
930;5341
992;5341
1737;5341
2009;5341
896;5341
764;5341
338;5341
1305;5341
815;5341
1784;5341
919;5341
1285;5341
2606;5341
1964;5341
889;5341
747;5341
919;5341
1110;5341
1724;5341
2161;5341
2297;5341
789;5341
516;5341
1622;5341
849;5341
2585;5341
1781;5341
930;5341
958;5341
1046;5341
1355;5341
736;5341
971;5341
Current;Best
962;962
838;962
1465;1465
1351;1465
930;1465
1853;1853
1365;1853
1909;1909
2018;2018
849;2018
957;2018
1507;2018
1820;2018
1471;2018
1830;2018
993;2018
889;2018
895;2018
952;2018
1250;2018
2597;2597
992;2597
962;2597
858;2597
2681;2681
1277;2681
1644;2681
1542;2681
917;2681
1373;2681
993;2681
1704;2681
992;2681
1556;2681
824;2681
1162;2681
1127;2681
735;2681
1986;2681
2228;2681
934;2681
1144;2681
1123;2681
1216;2681
1278;2681
883;2681
992;2681
2285;2681
1465;2681
970;2681
1803;2681
1709;2681
1714;2681
1117;2681
1266;2681
686;2681
1677;2681
930;2681
1417;2681
1258;2681
2792;2792
917;2792
992;2792
858;2792
3054;3054
1565;3054
1070;3054
1232;3054
2940;3054
962;3054
1325;3054
952;3054
1448;3054
992;3054
2409;3054
1975;3054
2685;3054
1492;3054
794;3054
993;3054
2202;3054
970;3054
1412;3054
1198;3054
494;3054
491;3054
735;3054
1963;3054
764;3054
1369;3054
1419;3054
1506;3054
1751;3054
1909;3054
992;3054
992;3054
1497;3054
846;3054
2447;3054
804;3054
735;3054
1962;3054
707;3054
617;3054
930;3054
1955;3054
1678;3054
997;3054
2834;3054
821;3054
2666;3054
1962;3054
487;3054
993;3054
997;3054
1972;3054
1160;3054
2102;3054
2687;3054
1192;3054
1164;3054
917;3054
1069;3054
1952;3054
971;3054
1033;3054
1591;3054
887;3054
789;3054
919;3054
1756;3054
1481;3054
992;3054
962;3054
918;3054
712;3054
2311;3054
962;3054
1266;3054
1505;3054
1617;3054
2448;3054
2195;3054
1159;3054
2306;3054
930;3054
2210;3054
934;3054
1752;3054
4411;4411
1264;4411
1034;4411
1822;4411
1950;4411
992;4411
934;4411
1904;4411
1866;4411
1732;4411
1132;4411
772;4411
2722;4411
1739;4411
1350;4411
735;4411
2789;4411
1254;4411
1283;4411
2679;4411
2847;4411
2159;4411
1317;4411
952;4411
1042;4411
912;4411
2159;4411
759;4411
962;4411
970;4411
793;4411
1901;4411
952;4411
3862;4411
1930;4411
1804;4411
1529;4411
952;4411
928;4411
1990;4411
912;4411
904;4411
1563;4411
1986;4411
1086;4411
952;4411
958;4411
794;4411
2302;4411
1950;4411
583;4411
848;4411
917;4411
1190;4411
1866;4411
994;4411
2428;4411
625;4411
2984;4411
838;4411
712;4411
1458;4411
1950;4411
2074;4411
930;4411
887;4411
643;4411
1428;4411
491;4411
1164;4411
889;4411
928;4411
993;4411
1361;4411
889;4411
2417;4411
1825;4411
1324;4411
1915;4411
1734;4411
994;4411
599;4411
1863;4411
1564;4411
2596;4411
1884;4411
735;4411
801;4411
1312;4411
1577;4411
1562;4411
1952;4411
693;4411
801;4411
3143;4411
1426;4411
1541;4411
1330;4411
2432;4411
1505;4411
1818;4411
3071;4411
2758;4411
1609;4411
1593;4411
2474;4411
1521;4411
934;4411
997;4411
930;4411
1760;4411
917;4411
1490;4411
952;4411
3276;4411
1301;4411
1962;4411
1540;4411
2381;4411
737;4411
2361;4411
1272;4411
1608;4411
1132;4411
1832;4411
893;4411
957;4411
1128;4411
919;4411
237;4411
711;4411
1816;4411
1538;4411
491;4411
1758;4411
952;4411
1703;4411
992;4411
934;4411
2080;4411
930;4411
1962;4411
2056;4411
1280;4411
1809;4411
1898;4411
1750;4411
1247;4411
918;4411
4156;4411
2163;4411
893;4411
2332;4411
993;4411
1985;4411
2191;4411
1521;4411
1729;4411
849;4411
2537;4411
1720;4411
2662;4411
1803;4411
1568;4411
1696;4411
324;4411
1886;4411
1292;4411
891;4411
3515;4411
1272;4411
889;4411
1674;4411
1353;4411
1139;4411
1874;4411
1757;4411
933;4411
1950;4411
2314;4411
1619;4411
447;4411
962;4411
1676;4411
992;4411
1018;4411
1116;4411
1481;4411
958;4411
2609;4411
1358;4411
689;4411
1617;4411
1178;4411
486;4411
1229;4411
952;4411
958;4411
994;4411
1888;4411
1100;4411
2319;4411
1407;4411
1833;4411
1272;4411
994;4411
994;4411
1421;4411
1520;4411
934;4411
1111;4411
919;4411
486;4411
2140;4411
934;4411
3097;4411
1627;4411
537;4411
1356;4411
2273;4411
789;4411
958;4411
821;4411
824;4411
824;4411
919;4411
849;4411
1368;4411
536;4411
3374;4411
957;4411
479;4411
2220;4411
2665;4411
1017;4411
763;4411
952;4411
881;4411
992;4411
720;4411
849;4411
1620;4411
958;4411
1804;4411
958;4411
971;4411
981;4411
2276;4411
689;4411
1850;4411
934;4411
1120;4411
1722;4411
1011;4411
2814;4411
917;4411
1139;4411
1931;4411
1308;4411
1575;4411
1575;4411
1326;4411
1612;4411
1337;4411
1139;4411
2560;4411
1314;4411
992;4411
1533;4411
662;4411
952;4411
1181;4411
1834;4411
1246;4411
957;4411
1731;4411
937;4411
2790;4411
1419;4411
962;4411
1228;4411
934;4411
2361;4411
2047;4411
1557;4411
1449;4411
958;4411
1778;4411
1210;4411
1917;4411
2047;4411
833;4411
2088;4411
3372;4411
1556;4411
1713;4411
1647;4411
1505;4411
957;4411
1756;4411
1743;4411
1656;4411
1125;4411
993;4411
1127;4411
1525;4411
957;4411
1467;4411
2029;4411
1654;4411
720;4411
1594;4411
1912;4411
1356;4411
2069;4411
1954;4411
1680;4411
1734;4411
1816;4411
912;4411
3559;4411
583;4411
2669;4411
1418;4411
1742;4411
652;4411
992;4411
682;4411
1720;4411
2042;4411
1488;4411
1821;4411
1690;4411
1324;4411
815;4411
649;4411
1401;4411
1042;4411
1628;4411
2150;4411
380;4411
334;4411
1621;4411
919;4411
1485;4411
2542;4411
992;4411
2441;4411
994;4411
3467;4411
1131;4411
1405;4411
1626;4411
1915;4411
2168;4411
934;4411
1216;4411
1654;4411
2962;4411
1193;4411
1673;4411
962;4411
718;4411
962;4411
506;4411
2173;4411
2622;4411
1763;4411
2374;4411
997;4411
1584;4411
721;4411
943;4411
930;4411
2444;4411
893;4411
1889;4411
908;4411
935;4411
1234;4411
1789;4411
1132;4411
1485;4411
1466;4411
2124;4411
993;4411
1151;4411
994;4411
2119;4411
1557;4411
1514;4411
958;4411
689;4411
1989;4411
821;4411
958;4411
764;4411
893;4411
1892;4411
2333;4411
930;4411
1673;4411
930;4411
518;4411
686;4411
1826;4411
4944;4944
1831;4944
957;4944
1378;4944
529;4944
2344;4944
2742;4944
783;4944
993;4944
2225;4944
941;4944
2458;4944
891;4944
1472;4944
893;4944
1195;4944
619;4944
1327;4944
982;4944
1532;4944
1928;4944
425;4944
862;4944
919;4944
1269;4944
787;4944
662;4944
1489;4944
821;4944
479;4944
1093;4944
1950;4944
565;4944
3117;4944
891;4944
1835;4944
2442;4944
2321;4944
766;4944
821;4944
783;4944
1676;4944
1549;4944
2817;4944
783;4944
759;4944
1432;4944
958;4944
1373;4944
815;4944
1990;4944
682;4944
2382;4944
1865;4944
957;4944
1643;4944
1001;4944
2868;4944
1301;4944
2879;4944
1316;4944
895;4944
1466;4944
1256;4944
739;4944
1500;4944
1332;4944
1211;4944
2014;4944
1100;4944
895;4944
1664;4944
889;4944
1814;4944
993;4944
1868;4944
2804;4944
1310;4944
1363;4944
2019;4944
1852;4944
956;4944
962;4944
2922;4944
918;4944
1209;4944
1216;4944
946;4944
863;4944
1819;4944
1842;4944
1592;4944
1205;4944
800;4944
962;4944
1876;4944
992;4944
1308;4944
824;4944
2993;4944
544;4944
930;4944
915;4944
723;4944
952;4944
1389;4944
416;4944
2407;4944
1134;4944
565;4944
1725;4944
1165;4944
934;4944
1952;4944
500;4944
824;4944
2319;4944
1756;4944
1635;4944
1830;4944
917;4944
1743;4944
686;4944
858;4944
1758;4944
1332;4944
272;4944
662;4944
930;4944
2756;4944
1499;4944
891;4944
1216;4944
958;4944
1799;4944
1459;4944
2278;4944
934;4944
1090;4944
957;4944
2832;4944
1758;4944
1835;4944
2418;4944
904;4944
707;4944
952;4944
1340;4944
1162;4944
1202;4944
2300;4944
1347;4944
919;4944
772;4944
1457;4944
2311;4944
918;4944
992;4944
1780;4944
1217;4944
971;4944
1422;4944
1700;4944
1678;4944
3103;4944
994;4944
1568;4944
1952;4944
3333;4944
3231;4944
889;4944
887;4944
930;4944
1503;4944
804;4944
1859;4944
772;4944
1820;4944
887;4944
997;4944
992;4944
943;4944
1952;4944
1414;4944
943;4944
1503;4944
1803;4944
516;4944
849;4944
1082;4944
934;4944
1896;4944
2565;4944
2426;4944
1454;4944
2144;4944
904;4944
1298;4944
1532;4944
824;4944
662;4944
1245;4944
1532;4944
1532;4944
918;4944
930;4944
1457;4944
992;4944
1295;4944
1370;4944
1661;4944
893;4944
1717;4944
2886;4944
930;4944
967;4944
2242;4944
993;4944
1195;4944
2471;4944
1625;4944
993;4944
943;4944
2829;4944
2592;4944
1193;4944
1071;4944
1309;4944
962;4944
1602;4944
737;4944
1941;4944
1761;4944
2674;4944
1472;4944
1106;4944
759;4944
1942;4944
633;4944
1167;4944
1583;4944
1660;4944
958;4944
930;4944
1448;4944
770;4944
712;4944
1770;4944
1411;4944
1612;4944
2630;4944
1085;4944
930;4944
958;4944
2391;4944
934;4944
1689;4944
2786;4944
2047;4944
1247;4944
958;4944
2653;4944
812;4944
1585;4944
918;4944
889;4944
1741;4944
1449;4944
4192;4944
2313;4944
893;4944
2148;4944
1297;4944
516;4944
994;4944
992;4944
934;4944
849;4944
2590;4944
533;4944
1965;4944
930;4944
843;4944
529;4944
970;4944
4838;4944
887;4944
1549;4944
1553;4944
772;4944
1709;4944
686;4944
1168;4944
919;4944
2814;4944
1610;4944
1986;4944
1003;4944
917;4944
1463;4944
1532;4944
649;4944
2734;4944
904;4944
1927;4944
1804;4944
1295;4944
971;4944
2700;4944
1874;4944
747;4944
486;4944
2303;4944
1110;4944
1363;4944
2870;4944
766;4944
1890;4944
994;4944
1764;4944
891;4944
479;4944
1632;4944
1584;4944
1998;4944
634;4944
2724;4944
3348;4944
1548;4944
919;4944
992;4944
720;4944
2609;4944
1368;4944
1686;4944
917;4944
1050;4944
723;4944
918;4944
874;4944
477;4944
950;4944
583;4944
943;4944
3620;4944
1993;4944
917;4944
887;4944
426;4944
930;4944
1373;4944
903;4944
487;4944
1486;4944
745;4944
1349;4944
2145;4944
1830;4944
723;4944
993;4944
1120;4944
958;4944
1471;4944
891;4944
994;4944
1719;4944
1822;4944
737;4944
2821;4944
2618;4944
918;4944
919;4944
1473;4944
1469;4944
815;4944
3117;4944
2557;4944
1769;4944
1657;4944
1663;4944
1449;4944
1729;4944
1832;4944
887;4944
1526;4944
2607;4944
1471;4944
3196;4944
994;4944
1489;4944
2687;4944
1963;4944
2672;4944
930;4944
723;4944
970;4944
1512;4944
2330;4944
537;4944
469;4944
3932;4944
2529;4944
4384;4944
1220;4944
1471;4944
789;4944
1492;4944
911;4944
930;4944
1443;4944
1730;4944
805;4944
1734;4944
2333;4944
1375;4944
1700;4944
1434;4944
1295;4944
2186;4944
2193;4944
1681;4944
1515;4944
1110;4944
1515;4944
1318;4944
3308;4944
1104;4944
871;4944
2810;4944
1963;4944
3126;4944
723;4944
1682;4944
1298;4944
993;4944
891;4944
804;4944
833;4944
711;4944
1597;4944
1892;4944
2860;4944
893;4944
859;4944
930;4944
2477;4944
1330;4944
1330;4944
1591;4944
1927;4944
529;4944
1507;4944
2361;4944
962;4944
2280;4944
1630;4944
1003;4944
919;4944
1480;4944
2411;4944
1954;4944
2709;4944
2455;4944
821;4944
2718;4944
2595;4944
889;4944
1961;4944
772;4944
1432;4944
1830;4944
930;4944
2750;4944
1874;4944
2040;4944
2130;4944
3701;4944
842;4944
1234;4944
930;4944
847;4944
1018;4944
804;4944
2117;4944
1496;4944
1889;4944
1530;4944
2001;4944
958;4944
2366;4944
1852;4944
952;4944
735;4944
617;4944
887;4944
1003;4944
1474;4944
1346;4944
1294;4944
479;4944
2222;4944
895;4944
1817;4944
1664;4944
2390;4944
919;4944
1723;4944
1489;4944
723;4944
1949;4944
2838;4944
794;4944
1686;4944
930;4944
849;4944
695;4944
1850;4944
772;4944
824;4944
737;4944
1404;4944
957;4944
723;4944
3334;4944
2256;4944
2402;4944
2083;4944
1790;4944
2044;4944
821;4944
930;4944
434;4944
2452;4944
889;4944
992;4944
2237;4944
821;4944
314;4944
917;4944
3309;4944
846;4944
1607;4944
1888;4944
1878;4944
2553;4944
1583;4944
1356;4944
1962;4944
2490;4944
1035;4944
952;4944
2068;4944
1882;4944
1053;4944
1170;4944
1771;4944
783;4944
1714;4944
1458;4944
2102;4944
970;4944
1928;4944
1118;4944
518;4944
1870;4944
689;4944
1904;4944
1734;4944
633;4944
1597;4944
3967;4944
625;4944
2655;4944
1683;4944
667;4944
838;4944
1070;4944
908;4944
1866;4944
1642;4944
917;4944
694;4944
759;4944
2592;4944
1855;4944
794;4944
794;4944
824;4944
1889;4944
2500;4944
350;4944
2258;4944
824;4944
1714;4944
794;4944
1665;4944
3232;4944
576;4944
1597;4944
536;4944
539;4944
1412;4944
1608;4944
633;4944
789;4944
1887;4944
1670;4944
1901;4944
2858;4944
1716;4944
1689;4944
1618;4944
2445;4944
833;4944
1686;4944
1997;4944
2183;4944
576;4944
992;4944
1286;4944
1471;4944
887;4944
2530;4944
916;4944
1611;4944
930;4944
1723;4944
993;4944
2934;4944
895;4944
1901;4944
2527;4944
1375;4944
1271;4944
1566;4944
1832;4944
2520;4944
2957;4944
1924;4944
971;4944
825;4944
804;4944
1123;4944
1472;4944
957;4944
2098;4944
962;4944
918;4944
843;4944
747;4944
893;4944
1626;4944
1210;4944
2988;4944
1633;4944
993;4944
1067;4944
1103;4944
993;4944
1149;4944
739;4944
518;4944
994;4944
2931;4944
1664;4944
1469;4944
1550;4944
815;4944
2735;4944
849;4944
1841;4944
992;4944
958;4944
970;4944
739;4944
2858;4944
1322;4944
1386;4944
1676;4944
1723;4944
957;4944
1169;4944
1348;4944
2264;4944
942;4944
992;4944
2972;4944
1855;4944
1681;4944
1746;4944
956;4944
1855;4944
934;4944
2052;4944
992;4944
712;4944
1909;4944
857;4944
962;4944
917;4944
858;4944
2387;4944
893;4944
583;4944
1729;4944
1968;4944
970;4944
806;4944
971;4944
1495;4944
815;4944
2611;4944
993;4944
1511;4944
2167;4944
841;4944
380;4944
1867;4944
1715;4944
1750;4944
4901;4944
1628;4944
1026;4944
514;4944
1124;4944
917;4944
1467;4944
1312;4944
1083;4944
3267;4944
994;4944
2146;4944
1072;4944
930;4944
1563;4944
2433;4944
1620;4944
2686;4944
2844;4944
993;4944
934;4944
957;4944
1700;4944
2734;4944
2257;4944
1681;4944
1985;4944
893;4944
1888;4944
958;4944
1819;4944
686;4944
1308;4944
1676;4944
1858;4944
2184;4944
930;4944
849;4944
2630;4944
711;4944
992;4944
1640;4944
1190;4944
952;4944
887;4944
804;4944
2230;4944
2136;4944
1742;4944
1479;4944
1337;4944
1678;4944
2745;4944
993;4944
1154;4944
766;4944
1570;4944
2205;4944
887;4944
649;4944
1766;4944
1531;4944
1901;4944
1761;4944
891;4944
993;4944
2847;4944
1671;4944
1676;4944
1376;4944
2309;4944
958;4944
1441;4944
1088;4944
723;4944
1701;4944
1914;4944
1730;4944
1561;4944
1569;4944
3246;4944
993;4944
2180;4944
918;4944
3290;4944
2879;4944
904;4944
1330;4944
1507;4944
1390;4944
912;4944
2567;4944
1584;4944
2335;4944
1215;4944
877;4944
918;4944
1844;4944
2778;4944
930;4944
1789;4944
1527;4944
3470;4944
997;4944
4263;4944
765;4944
893;4944
583;4944
1397;4944
712;4944
746;4944
314;4944
1099;4944
1395;4944
1207;4944
2605;4944
918;4944
2207;4944
3278;4944
3503;4944
930;4944
3464;4944
962;4944
2591;4944
1181;4944
1955;4944
957;4944
821;4944
1928;4944
1471;4944
1316;4944
1785;4944
952;4944
2624;4944
1558;4944
764;4944
970;4944
2929;4944
794;4944
1337;4944
1955;4944
2521;4944
1936;4944
919;4944
1982;4944
957;4944
568;4944
469;4944
2808;4944
1683;4944
3225;4944
891;4944
747;4944
912;4944
707;4944
2585;4944
1085;4944
3544;4944
1737;4944
